Country Code,Country Name,Series Code,Series Name,YR1960--1960,YR1961--1961,YR1962--1962,YR1963--1963,YR1964--1964,YR1965--1965,YR1966--1966,YR1967--1967,YR1968--1968,YR1969--1969,YR1970--1970,YR1971--1971,YR1972--1972,YR1973--1973,YR1974--1974,YR1975--1975,YR1976--1976,YR1977--1977,YR1978--1978,YR1979--1979,YR1980--1980,YR1981--1981,YR1982--1982,YR1983--1983,YR1984--1984,YR1985--1985,YR1986--1986,YR1987--1987,YR1988--1988,YR1989--1989,YR1990--1990,YR1991--1991,YR1992--1992,YR1993--1993,YR1994--1994,YR1995--1995,YR1996--1996,YR1997--1997,YR1998--1998,YR1999--1999,YR2000--2000,YR2001--2001,YR2002--2002,YR2003--2003,YR2004--2004,YR2005--2005,YR2006--2006,YR2007--2007,YR2008--2008,YR2009--2009,YR2010--2010,YR2011--2011
LBY,Libya,SL.EMP.TOTL.MA,"Total employment, male (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,919710.4817,933954.2694,963197.1045,1000100.29,1022168.997,1072634.848,1106006.315,1144722.033,1185893.069,1228653.5,1259239.554,1302019.599,1353362.088,1383821.024,1429875.234,1468952.146,1516413.992,1553026.897,1578831.826,1601053.908,..
LBY,Libya,SL.EMP.TOTL,"Total employment, total (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1110300.154,1133153.736,1178248.107,1237134.261,1273054.342,1356773.534,1416759.405,1481257.473,1551878.918,1624132.998,1675392.657,1741767.386,1825826.91,1868138.24,1939129.121,1992780.92,2056204.491,2105210.21,2138750.337,2175696.85,..
LIE,Liechtenstein,SL.EMP.TOTL.FE,"Total employment, female (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
LIE,Liechtenstein,SL.EMP.TOTL.MA,"Total employment, male (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
LIE,Liechtenstein,SL.EMP.TOTL,"Total employment, total (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
LTU,Lithuania,SL.EMP.TOTL.FE,"Total employment, female (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,776214.4442,806544.7275,763568.5996,727284.1903,715571.5753,715011.2174,704287.1529,715398.8887,736194.2861,721013.8158,698424.3808,698633.618,736806.3537,707824.0954,722436.2107,742867.8551,755352.3576,750374.5366,735160.3906,701251.9579,..
LTU,Lithuania,SL.EMP.TOTL.MA,"Total employment, male (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,823673.0476,882936.6829,847519.8088,776652.1705,767771.1589,771050.5337,779955.4052,759874.3273,747300.6494,696144.3565,674166.0089,728670.0362,752442.8391,741625.9993,751583.7141,758377.6855,777779.819,768015.2107,679554.8365,638471.2756,..
LTU,Lithuania,SL.EMP.TOTL,"Total employment, total (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1599522.89,1689223.521,1609987.638,1502862.279,1484277.344,1486405.794,1483899.167,1474131.063,1482724.536,1417206.394,1372441.405,1429483.603,1489145.356,1450549.753,1474862.664,1501112.298,1532458.74,1517256.139,1414967.882,1340288.277,..
LMY,Low & middle income,SL.EMP.TOTL.FE,"Total employment, female (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,700250499.4,721364433,733678436.7,747806031.3,759181595.4,771564447.4,783834003.1,797172505.3,814775181.1,830085196.1,846622996.6,864759590.4,882467687.9,903337407.8,923021466.4,938170627.7,952438253.6,960078237,967476660.6,978823320,..
LMY,Low & middle income,SL.EMP.TOTL.MA,"Total employment, male (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1106009454,1132254579,1151582284,1171697498,1189707982,1209680698,1230641784,1247735683,1271816333,1292971970,1315371114,1338790109,1365689508,1392927830,1421805658,1446763545,1472073686,1493763266,1510919275,1537611297,..
LMY,Low & middle income,SL.EMP.TOTL,"Total employment, total (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1806522650,1853575497,1884463328,1920482914,1948433323,1982018302,2014756351,2045461432,2086751152,2126459499,2161965988,2204152727,2248485403,2296421019,2347034857,2386507740,2427199375,2457643090,2480875897,2517983890,..
LIC,Low income,SL.EMP.TOTL.FE,"Total employment, female (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,93978960.54,96473184.8,98875386.89,101415805,103712677.3,105956292.2,108485765.6,111352295.8,114208503.4,117400580.7,120956568,124760119.7,128432452.4,132204613.4,135867638.5,140060577.9,143823434.5,147849360.7,151831200.9,155985643.5,..
LIC,Low income,SL.EMP.TOTL.MA,"Total employment, male (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,116239919.2,119166459.3,122263294.2,125565447.7,128816203.8,131948545.7,135334001.7,139035489.7,142717324.1,146388944.3,150182620.6,154345727.4,158264202.1,162617581.5,167158590,170803370.6,174749455.5,179136151.3,183484579,188268044.9,..
LIC,Low income,SL.EMP.TOTL,"Total employment, total (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,210214616.6,215694229.2,221184496.2,227029599,232528215.7,237943335.1,243867557.7,250400895.1,256905628.2,263827295.5,271151300.8,279083386.4,286667459.9,294880410.6,303011740.4,310826213.1,318600240.1,326997546.7,335386468.7,344262566.3,..
LMC,Lower middle income,SL.EMP.TOTL.FE,"Total employment, female (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,197703412.2,203198871.2,209640107.1,216552861.8,220556409.2,225991009.3,228858442.4,235100080.2,240531772.2,244729105.1,251037119,257111061.4,265398444.7,273670903.9,281160348.5,284746244.8,286932216.6,287900412.9,288032401.8,287264514.9,..
LMC,Lower middle income,SL.EMP.TOTL.MA,"Total employment, male (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,434382509.2,443492185.6,453842261.7,465787995.2,475257773.7,486455087.3,496589083.7,504620481.2,516362009.6,525288735.8,536201216.9,546884255.4,561236386.8,571880551.2,585543390.4,596799548.5,608195925.5,619566983.8,629415183.6,641749308.7,..
LMC,Lower middle income,SL.EMP.TOTL,"Total employment, total (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,632366087.6,646554393.4,663094840.1,682797378.4,695301439.3,712627983.1,725448826.7,739970663.1,756819243.3,770071603.8,787505264.9,804403316.6,827181582.9,845466498.1,866626369.8,881505185.5,895066775.3,907930065.3,917387208.9,928729000.5,..
LUX,Luxembourg,SL.EMP.TOTL.FE,"Total employment, female (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,57878.3987,61767.69571,60228.29321,61206.8983,57963.08114,60156.34008,63214.66193,64057.01097,68942.67601,72711.90588,73935.7213,75668.56233,75904.56293,78397.70075,82773.44213,86532.56972,89541.66073,90197.34839,95466.04024,98127.42147,..
LUX,Luxembourg,SL.EMP.TOTL.MA,"Total employment, male (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,105745.3297,105238.219,106251.6028,104730.5023,105189.3101,105980.9722,106877.0535,108147.8791,109073.4852,111749.3566,112049.2054,114153.615,111709.2913,112585.8832,115548.0593,117074.6292,118064.4008,119756.767,127548.2954,129532.4398,..
LUX,Luxembourg,SL.EMP.TOTL,"Total employment, total (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,163653.8118,167021.2906,166527.3814,166049.5769,162989.4299,166227.0924,170080.3547,172329.1244,178008.0013,184576.4076,186062.7397,189901.472,187617.2673,190922.7804,198370.1952,203541.3456,207617.0403,209900.8478,222922.9684,227908.8165,..
MAC,"Macao SAR, China",SL.EMP.TOTL.FE,"Total employment, female (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,63353.04558,66652.27389,69062.20142,70883.42633,73171.48,85676.97883,87605.38986,89103.39618,90863.12439,93797.98535,100195.15,102633.6219,103314.1399,111052.2523,119390.3566,128131.1409,141775.0804,148967.8351,154636.2919,161001.3278,..
MAC,"Macao SAR, China",SL.EMP.TOTL.MA,"Total employment, male (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,91150.29007,93453.29461,94543.45104,94478.18611,97802.61386,109827.5271,111543.4339,110569.9907,108142.23,108281.7,114120.625,113470.0371,117747.5966,126166.589,133841.9271,143566.0982,151659.7401,158526.159,160089.8462,166425.3992,..
MAC,"Macao SAR, China",SL.EMP.TOTL,"Total employment, total (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,154429.4026,160150.3276,163576.8529,165517.5524,170910.2873,195368.1213,199065.7022,199498.7969,198909.45,202277.8965,214427.0386,216093.4551,220932.1111,237414.8809,253343.3389,271429.8901,293553.3159,307401.1129,314653.6018,327824.0932,..
MKD,"Macedonia, FYR",SL.EMP.TOTL.FE,"Total employment, female (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,204154.7988,206298.7467,209107.4728,213421.3657,211881.3212,205067.1015,200398.8932,197146.4118,211657.0779,209862.006,222999.355,225066.0516,218189.6452,202974.9861,212934.2569,218044.1954,230699.3459,235870.9949,241812.7423,246788.6567,..
MKD,"Macedonia, FYR",SL.EMP.TOTL.MA,"Total employment, male (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,332375.917,338206.9428,338195.442,337528.1136,341489.955,333928.4077,322622.12,339187.2455,343740.5381,353593.7882,360251.3,351784.4179,327026.9825,321035.2544,329483.6036,352751.6792,358985.1394,375984.1855,392179.6776,395661.0759,..
MKD,"Macedonia, FYR",SL.EMP.TOTL,"Total employment, total (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,537233.7795,545335.7361,547495.9991,551183.4534,552207.0927,538555.0588,523240.8989,536647.8437,554809.0346,563674.4012,583396.39,577704.8952,544344.7264,524802.3306,542380.4445,570040.0979,589697.7341,611090.2327,634107.6334,643377.9189,..
MDG,Madagascar,SL.EMP.TOTL.FE,"Total employment, female (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2569009.036,2653662.696,2744133.46,2835631.423,2923541.6,3014612.526,3102271.918,3192111.718,3323737.8,3401048.705,3479996.757,3591228.042,3681042.27,3861671.778,4051627.786,4189053.155,4332057.095,4480562.398,4634501.564,4793737.299,..
MDG,Madagascar,SL.EMP.TOTL.MA,"Total employment, male (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2778294.355,2861824.144,2951111.057,3041236.985,3134791.516,3231610.829,3329089.772,3433264.708,3567694.931,3661548.536,3749931.42,3848950.787,3953985.645,4125989.299,4306749.681,4450641.608,4600639.456,4756616.861,4924065.007,5091716.822,..
MDG,Madagascar,SL.EMP.TOTL,"Total employment, total (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5350521.286,5515659.959,5692158.813,5877377.49,6062668.962,6247106.681,6432458.178,6622752.024,6888889.329,7064408.4,7227638.053,7437835.171,7632803.152,7990165.042,8356004.291,8637335.138,8930342.417,9234823.552,9550565.382,9889033.09,..
MWI,Malawi,SL.EMP.TOTL.FE,"Total employment, female (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1868066.676,1890904.183,1901237.73,1910656.194,1930459.535,1963082.43,2003542.709,2050329.671,2112551.341,2173417.506,2235883.336,2298105.795,2364037.977,2434872.337,2507962.503,2677034.177,2808847.63,2975364.504,3056120.063,3139381.88,..
MWI,Malawi,SL.EMP.TOTL.MA,"Total employment, male (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1887769.106,1924245.75,1937660.36,1959732.864,1980358.103,2017486.558,2063917.794,2115989.429,2197641.366,2282439.465,2370582.194,2460308.08,2552295.934,2654113.662,2760125.218,2779095.022,2785226.164,2862268.57,2961683.29,3060565.725,..
MWI,Malawi,SL.EMP.TOTL,"Total employment, total (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3755911.616,3812235.865,3837969.626,3871852.648,3914502.229,3981226.267,4067946.649,4166668.014,4307735.069,4453512.702,4604178.094,4756124.7,4917205.444,5089829.748,5268860.219,5454569.933,5594469.664,5833297.18,6013525.873,6199705.59,..
MYS,Malaysia,SL.EMP.TOTL.FE,"Total employment, female (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2432292.839,2487052.501,2542951.739,2620579.24,2722543.445,2824037.086,2909641.24,2968102.6,3083775.149,3329481.515,3398540.553,3479998.886,3559325.461,3646492.388,3725711.945,3814351.465,3885285.132,3956344.043,4047063.906,4149158.703,..
MYS,Malaysia,SL.EMP.TOTL.MA,"Total employment, male (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4676670.635,4819942.718,4945295.278,5115683.734,5325180.38,5536385.783,5731290.277,5894708.101,6031351.233,6268539.154,6370425.57,6503213.091,6612114.683,6733882.296,6854124.967,6972929.895,7099251.995,7206247.094,7264796.817,7432253.355,..
MYS,Malaysia,SL.EMP.TOTL,"Total employment, total (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7110823.488,7301883,7495526.635,7737141.45,8047894.315,8366181.611,8645272.487,8858312.072,9110177.735,9601364.01,9772957.178,9979784.303,10177699.39,10371057.81,10580860.57,10790403.31,10999000.87,11170221.83,11303151.11,11574263.03,..
MDV,Maldives,SL.EMP.TOTL.FE,"Total employment, female (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10023.74737,11075.18423,12316,13578.80533,14999.9335,16454.68562,18012.33446,19835.44095,21960.26852,24341.50439,27090.42988,29790.69446,32204.25602,35659.902,41424.63524,41392.12922,43853.28924,45664.29971,48683.65269,49771.21,..
MDV,Maldives,SL.EMP.TOTL.MA,"Total employment, male (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,44218.53904,44756.33496,45376.32098,46035.64323,46987.30796,48258.15686,49753.17789,51419.17144,53337.66857,55303.81,57984.73374,60568.91815,63016.19377,66059.96755,70144.64005,71749.715,74861.48549,77405.30491,81103.90838,82893.97377,..
MDV,Maldives,SL.EMP.TOTL,"Total employment, total (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,54270.46738,55814.85,57724.02904,59577.5289,61944.03702,64731.29322,67799.38,71286.43548,75340.05418,79647.34449,85057.0776,90423.68195,95097.10172,101763.3108,111572.238,113064.9061,118755.0079,123115.6131,129840.3335,132615.3418,..
MLI,Mali,SL.EMP.TOTL.FE,"Total employment, female (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,855075.155,863175.258,896143.5396,925928.0071,945955.3165,971736.9493,992646.2629,1014237.626,1033829.164,1063698.135,1079293.28,1108481.142,1135357.652,1169756.437,1208541.619,1248304.41,1289169.004,1327433.596,1371074.26,1416533.252,..
MLI,Mali,SL.EMP.TOTL.MA,"Total employment, male (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1307808.713,1349355.323,1378790.873,1415727.057,1463432.972,1506967.29,1559736.049,1611980.015,1669805.592,1728239.037,1796041.507,1864273.352,1935556.578,2006205.165,2082413.594,2160953.52,2245629.415,2329602.023,2416772.643,2507475.6,..
MLI,Mali,SL.EMP.TOTL,"Total employment, total (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2163496.975,2211475.586,2277231.728,2342776,2410142.135,2478716.608,2549402.697,2622763.016,2705611.491,2793206.474,2873405.281,2970028.324,3070668.544,3174645.799,3288480.693,3412717.999,3533532.132,3658387.977,3787993.968,3922940.428,..
MLT,Malta,SL.EMP.TOTL.FE,"Total employment, female (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,34952.18657,35657.33216,35529.60142,35968.07448,37229.87912,37617.50917,38947.14357,40141.41321,41489.02064,43218.32518,43745.25813,46209.38529,45401.53374,43712.33608,47015.76856,47952.65743,52182.82051,55096.34942,55790.56666,58258.1764,..
MLT,Malta,SL.EMP.TOTL.MA,"Total employment, male (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,94853.08277,95267.15556,95564.46984,96100.80667,96175.39799,97179.11105,97856.49089,98349.25361,98039.54194,99298.20595,105183.982,104046.1172,105319.1606,105126.7082,105625.9232,107206.428,108074.8305,108778.18,108673.9139,110242.8921,..
MLT,Malta,SL.EMP.TOTL,"Total employment, total (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,129702.6898,130860.6948,131228.6228,132125.4552,133367.7521,134854.3186,136792.7367,138416.295,139378.9524,142620.358,149065.5584,150134.524,150759.6903,148700.4584,152421.816,155079.6321,160434.9172,163813.0581,164360.8114,168710.553,..
MHL,Marshall Islands,SL.EMP.TOTL.FE,"Total employment, female (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
MHL,Marshall Islands,SL.EMP.TOTL.MA,"Total employment, male (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
MHL,Marshall Islands,SL.EMP.TOTL,"Total employment, total (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
MRT,Mauritania,SL.EMP.TOTL.FE,"Total employment, female (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,73589.06112,77019.35527,80017.24693,86331.75316,88403.265,91885.48852,100396.3869,107224.6122,112197.8586,118959.245,126878.7666,136032.922,143938.0799,151260.6914,157880.8,156263.5628,170569.5607,179538.8946,191793.6051,200287.496,..
MRT,Mauritania,SL.EMP.TOTL.MA,"Total employment, male (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,286653.6642,295656.4059,305183.9803,315850.057,325832.8732,337600.9733,350617.938,362201.9852,375780.1604,390017.5257,404925.5709,419643.3882,435596.799,451812.5274,468136.3044,484525.5428,501935.8455,517484.4288,533990.37,548425.4248,..
MRT,Mauritania,SL.EMP.TOTL,"Total employment, total (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,360238.944,372532.8383,385496.1779,402850.7837,414686.7702,429660.3487,450785.3784,470168.6392,487611.6494,508918.6809,531290.5112,556295.5123,578905.2267,602022.3143,625467.0083,641791.6402,673204.5205,697471.6267,726009.3209,748758.6,..
MUS,Mauritius,SL.EMP.TOTL.FE,"Total employment, female (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,119436.469,122067.6732,125819.0159,133142.5763,132915.4153,138191.2389,143874.5758,144681.7531,148441.562,152789.4971,159699.9982,156448.1684,161739.5473,161807.6371,164705.41,170612.9054,172595.3767,183157.6647,188634.7418,195542.4292,..
MUS,Mauritius,SL.EMP.TOTL.MA,"Total employment, male (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,284551.2214,290477.8479,295280.7841,299739.6574,303856.2429,308543.8766,313724.0403,315309.2894,319799.21,323256.8506,328700.8872,328432.9482,330288.7258,330871.6051,332316.6938,335226.7306,340226.8651,345487.3517,347349.8765,353730.4942,..
MUS,Mauritius,SL.EMP.TOTL,"Total employment, total (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,403965.116,412462.6642,420597.3258,432769.3611,436787.1925,446897.3062,457960.4171,459749.8199,467788.4083,475749.3895,488194.3171,484797.5761,491470.9536,493075.4676,497434.9916,505771.885,512857.7601,529114.1816,535940.3871,549266.889,..
MYT,Mayotte,SL.EMP.TOTL.FE,"Total employment, female (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
MYT,Mayotte,SL.EMP.TOTL.MA,"Total employment, male (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
MYT,Mayotte,SL.EMP.TOTL,"Total employment, total (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
